	Raw ADC Value	ADC Count	ADC Voltage
	8b3e6825	  4089893	 1.218883038
	8e3e66a7	  4089511	 1.218769312
	8d3e61c6	  4088262	 1.218397021
	8e3e5bed	  4086765	 1.217950821
	853e5d87	  4087175	 1.218073130
	8c3e5f39	  4087609	 1.218202353
	853e66c9	  4089545	 1.218779325
	8b3e66ab	  4089515	 1.218770504
	813e662f	  4089391	 1.218733549
	863e6702	  4089602	 1.218796372
	8d3e666c	  4089452	 1.218751669
	8e3e65ba	  4089274	 1.218698621
	8b3e6689	  4089481	 1.218760252
	8e3e6592	  4089234	 1.218686700
	8d3e6594	  4089236	 1.218687296
	8c3e6605	  4089349	 1.218720913
	813e65cc	  4089292	 1.218703985
	803e6627	  4089383	 1.218731165
	8e3e6597	  4089239	 1.218688250
	8d3e664b	  4089419	 1.218741894
	873e661f	  4089375	 1.218728781
	833e6644	  4089412	 1.218739748
	8e3e663f	  4089407	 1.218738317
	8a3e6693	  4089491	 1.218763351
	833e65e7	  4089319	 1.218712091
	8f3e6650	  4089424	 1.218743324
	8f3e6628	  4089384	 1.218731403
	8c3e6667	  4089447	 1.218750238
	813e6696	  4089494	 1.218764186
	8a3e662e	  4089390	 1.218733191
	803e672f	  4089647	 1.218809843
	873e6867	  4089959	 1.218902826
	843e6881	  4089985	 1.218910456
	8c3e6853	  4089939	 1.218896866
	863e682e	  4089902	 1.218885779
	833e68c4	  4090052	 1.218930483
	853e6840	  4089920	 1.218891144
	8a3e68b0	  4090032	 1.218924522
	823e6888	  4089992	 1.218912601
	833e6866	  4089958	 1.218902469
	8c3e688d	  4089997	 1.218914032
	8c3e6871	  4089969	 1.218905687
	8f3e685a	  4089946	 1.218898892
	8a3e6866	  4089958	 1.218902469
	823e682f	  4089903	 1.218886137
	8a3e6865	  4089957	 1.218902111
	883e687c	  4089980	 1.218909025
	8f3e6888	  4089992	 1.218912601
	863e6864	  4089956	 1.218901873
	803e682d	  4089901	 1.218885422
	863e68ac	  4090028	 1.218923330
	883e685e	  4089950	 1.218900084
	8f3e6881	  4089985	 1.218910456
	823e685a	  4089946	 1.218898892
	873e682d	  4089901	 1.218885422
	8c3e686d	  4089965	 1.218904495
	893e685f	  4089951	 1.218900442
	8b3e687d	  4089981	 1.218909264
	813e68c7	  4090055	 1.218931437
	8a3e6868	  4089960	 1.218903065
	8f3e68a0	  4090016	 1.218919754
	803e6851	  4089937	 1.218896151
	8b3e6858	  4089944	 1.218898296
	873e684d	  4089933	 1.218894958
	8f3e68a1	  4090017	 1.218919992
	843e688e	  4089998	 1.218914390
	8b3e68ad	  4090029	 1.218923569
	813e6880	  4089984	 1.218910217
	803e68b3	  4090035	 1.218925476
	833e6891	  4090001	 1.218915224
	833e6880	  4089984	 1.218910217
	8a3e68a4	  4090020	 1.218920946
	843e683c	  4089916	 1.218889952
	863e6867	  4089959	 1.218902826
	8b3e68b1	  4090033	 1.218924761
	803e684f	  4089935	 1.218895674
	8a3e68a4	  4090020	 1.218920946
	843e6871	  4089969	 1.218905687
	803e6879	  4089977	 1.218908072
	8b3e6878	  4089976	 1.218907833
	803e685e	  4089950	 1.218900084
	893e6876	  4089974	 1.218907237
	883e6889	  4089993	 1.218912840
	833e68a3	  4090019	 1.218920708
	833e6834	  4089908	 1.218887568
	8a3e68a0	  4090016	 1.218919754
	823e6887	  4089991	 1.218912363
	873e6832	  4089906	 1.218886971
	823e6894	  4090004	 1.218916178
	843e6839	  4089913	 1.218888998
	8e3e6879	  4089977	 1.218908072
	883e6831	  4089905	 1.218886614
	8e3e687a	  4089978	 1.218908429
	8e3e685b	  4089947	 1.218899250
	8a3e6845	  4089925	 1.218892574
	8d3e687d	  4089981	 1.218909264
	863e686c	  4089964	 1.218904257
	833e684f	  4089935	 1.218895674
	8e3e6858	  4089944	 1.218898296
	803e6843	  4089923	 1.218892097
	803e6889	  4089993	 1.218912840
	823e6877	  4089975	 1.218907595
	863e68d1	  4090065	 1.218934298
	863e6883	  4089987	 1.218911171
	8f3e68cd	  4090061	 1.218933105
	873e68c4	  4090052	 1.218930483
	8b3e68bf	  4090047	 1.218929052
	853e6875	  4089973	 1.218906879
	833e6894	  4090004	 1.218916178
	813e686e	  4089966	 1.218904853
	8d3e6890	  4090000	 1.218914986
	873e684b	  4089931	 1.218894482
	813e6865	  4089957	 1.218902111
	843e6893	  4090003	 1.218915939
	8d3e6849	  4089929	 1.218893766
	8a3e6851	  4089937	 1.218896151
	833e687c	  4089980	 1.218909025
	873e6879	  4089977	 1.218908072
	8a3e68b8	  4090040	 1.218926907
	8a3e688b	  4089995	 1.218913555
	8e3e684d	  4089933	 1.218894958
	863e6860	  4089952	 1.218900681
	893e6879	  4089977	 1.218908072
	813e6889	  4089993	 1.218912840
	843e688a	  4089994	 1.218913198
	853e687c	  4089980	 1.218909025
	8f3e6853	  4089939	 1.218896866
	823e688c	  4089996	 1.218913794
	823e68b6	  4090038	 1.218926311
	813e66bf	  4089535	 1.218776464
	8a3e5f33	  4087603	 1.218200684
	853e6050	  4087888	 1.218285561
	803e61ca	  4088266	 1.218398213
	8e3e614b	  4088139	 1.218360424
	863e6782	  4089730	 1.218834519
	8b3e6723	  4089635	 1.218806267
	813e665f	  4089439	 1.218747854
	8b3e66d3	  4089555	 1.218782425
	823e6672	  4089458	 1.218753457
	8b3e6635	  4089397	 1.218735218
	803e6651	  4089425	 1.218743563
	873e65de	  4089310	 1.218709350
	863e65ef	  4089327	 1.218714476
	873e662d	  4089389	 1.218732834
	883e6662	  4089442	 1.218748689
	8b3e6612	  4089362	 1.218724847
	8b3e6665	  4089445	 1.218749523
	863e66ba	  4089530	 1.218774915
	8a3e680a	  4089866	 1.218875051
	853e684b	  4089931	 1.218894482
	8b3e6888	  4089992	 1.218912601
	8b3e685d	  4089949	 1.218899727
	823e6864	  4089956	 1.218901873
	8c3e683d	  4089917	 1.218890190
	843e682e	  4089902	 1.218885779
	8e3e68c2	  4090050	 1.218929887
	8c3e6850	  4089936	 1.218895912
	8a3e6897	  4090007	 1.218917131
	813e6821	  4089889	 1.218881845
	8b3e6875	  4089973	 1.218906879
	803e685a	  4089946	 1.218898892
	8d3e68ab	  4090027	 1.218923092
	8d3e6866	  4089958	 1.218902469
	823e687e	  4089982	 1.218909621
	8e3e688a	  4089994	 1.218913198
	803e685d	  4089949	 1.218899727
	8e3e6881	  4089985	 1.218910456
	853e686e	  4089966	 1.218904853
	833e68c6	  4090054	 1.218931079
	8b3e6848	  4089928	 1.218893528
	8b3e6883	  4089987	 1.218911171
	8c3e687f	  4089983	 1.218909979
	873e6832	  4089906	 1.218886971
	843e688c	  4089996	 1.218913794
	873e6847	  4089927	 1.218893290
	8a3e68b1	  4090033	 1.218924761
	883e686a	  4089962	 1.218903661
	803e684f	  4089935	 1.218895674
	893e6818	  4089880	 1.218879223
	833e6884	  4089988	 1.218911409
	8a3e689c	  4090012	 1.218918562
	853e6894	  4090004	 1.218916178
	8e3e689b	  4090011	 1.218918324
	893e6867	  4089959	 1.218902826
	873e6897	  4090007	 1.218917131
	8d3e6863	  4089955	 1.218901634
	833e6859	  4089945	 1.218898535
	833e6850	  4089936	 1.218895912
	883e6855	  4089941	 1.218897343
	873e6876	  4089974	 1.218907237
	8b3e6877	  4089975	 1.218907595
	833e6899	  4090009	 1.218917608
	8d3e689b	  4090011	 1.218918324
	8a3e6836	  4089910	 1.218888164
	8a3e684b	  4089931	 1.218894482
	893e689d	  4090013	 1.218918800
	8d3e68ab	  4090027	 1.218923092
	823e686e	  4089966	 1.218904853
	8f3e685d	  4089949	 1.218899727
	8c3e68db	  4090075	 1.218937397
	843e6869	  4089961	 1.218903303
	8d3e687f	  4089983	 1.218909979
	823e68a9	  4090025	 1.218922377
	823e689a	  4090010	 1.218917966
	8f3e68a8	  4090024	 1.218922138
	843e688d	  4089997	 1.218914032
	8b3e6892	  4090002	 1.218915582
	8b3e688a	  4089994	 1.218913198
	873e6856	  4089942	 1.218897700
	8b3e688e	  4089998	 1.218914390
	8c3e6896	  4090006	 1.218916774
	843e6890	  4090000	 1.218914986
	893e687f	  4089983	 1.218909979
	8f3e68b2	  4090034	 1.218925118
	8b3e68a7	  4090023	 1.218921900
	8c3e686f	  4089967	 1.218905210
	843e6894	  4090004	 1.218916178
	873e6868	  4089960	 1.218903065
	8b3e6843	  4089923	 1.218892097
	843e684d	  4089933	 1.218894958
	8a3e6861	  4089953	 1.218900919
	803e6855	  4089941	 1.218897343
	883e688e	  4089998	 1.218914390
	853e6879	  4089977	 1.218908072
	873e686f	  4089967	 1.218905210
	823e6887	  4089991	 1.218912363
	8a3e6826	  4089894	 1.218883395
	843e684c	  4089932	 1.218894720
	8b3e6887	  4089991	 1.218912363
	8d3e6863	  4089955	 1.218901634
	8e3e684b	  4089931	 1.218894482
	883e6888	  4089992	 1.218912601
	8c3e68a5	  4090021	 1.218921185
	853e68a3	  4090019	 1.218920708
	8b3e68b1	  4090033	 1.218924761
	853e6873	  4089971	 1.218906403
	823e6837	  4089911	 1.218888521
	863e682f	  4089903	 1.218886137
	853e6873	  4089971	 1.218906403
	8e3e6876	  4089974	 1.218907237
	803e6845	  4089925	 1.218892574
	8a3e6885	  4089989	 1.218911648
	8e3e683f	  4089919	 1.218890905
	813e6896	  4090006	 1.218916774
	883e683a	  4089914	 1.218889356
	863e685d	  4089949	 1.218899727
	8c3e686f	  4089967	 1.218905210
	8d3e6871	  4089969	 1.218905687
	883e6852	  4089938	 1.218896508
	8b3e6893	  4090003	 1.218915939
	8e3e682f	  4089903	 1.218886137
	883e684e	  4089934	 1.218895316
	8f3e687f	  4089983	 1.218909979
	853e689f	  4090015	 1.218919516
	843e688c	  4089996	 1.218913794
	823e6893	  4090003	 1.218915939
	893e6887	  4089991	 1.218912363
	813e66f7	  4089591	 1.218793154
	883e61e5	  4088293	 1.218406200
	8b3e60b6	  4087990	 1.218315959
	803e5fbe	  4087742	 1.218242049
	8f3e631a	  4088602	 1.218498349
	873e6787	  4089735	 1.218836069
	8c3e66ea	  4089578	 1.218789220
	863e6654	  4089428	 1.218744516
	843e673d	  4089661	 1.218813896
	8e3e66ad	  4089517	 1.218770981
	833e6608	  4089352	 1.218721867
	853e66cb	  4089547	 1.218780041
	873e65df	  4089311	 1.218709707
	883e65fa	  4089338	 1.218717694
	8a3e666c	  4089452	 1.218751669
	893e663f	  4089407	 1.218738317
	843e6650	  4089424	 1.218743324
	833e65f2	  4089330	 1.218715310
	843e6627	  4089383	 1.218731165
	8c3e67d0	  4089808	 1.218857765
	8e3e6885	  4089989	 1.218911648
	813e682d	  4089901	 1.218885422
	833e6891	  4090001	 1.218915224
	873e685e	  4089950	 1.218900084
	8e3e685e	  4089950	 1.218900084
	8c3e68b1	  4090033	 1.218924761
	8d3e685d	  4089949	 1.218899727
	813e684b	  4089931	 1.218894482
	843e6863	  4089955	 1.218901634
	803e6842	  4089922	 1.218891740
	803e6866	  4089958	 1.218902469
	893e6830	  4089904	 1.218886375
	883e688a	  4089994	 1.218913198
	873e6849	  4089929	 1.218893766
	833e6836	  4089910	 1.218888164
	8f3e6878	  4089976	 1.218907833
	823e6862	  4089954	 1.218901277
	883e687c	  4089980	 1.218909025
	8a3e6881	  4089985	 1.218910456
	843e6881	  4089985	 1.218910456
	823e68a4	  4090020	 1.218920946
	8e3e686b	  4089963	 1.218904018
	833e6867	  4089959	 1.218902826
	803e683d	  4089917	 1.218890190
	893e6873	  4089971	 1.218906403
	853e6832	  4089906	 1.218886971
	813e688f	  4089999	 1.218914747
	843e6841	  4089921	 1.218891382
	843e6885	  4089989	 1.218911648
	8c3e6882	  4089986	 1.218910813
	8a3e686f	  4089967	 1.218905210
	853e685b	  4089947	 1.218899250
	843e68a6	  4090022	 1.218921542
	803e6887	  4089991	 1.218912363
	8e3e68b7	  4090039	 1.218926668
	823e6882	  4089986	 1.218910813
	843e688d	  4089997	 1.218914032
	853e68ba	  4090042	 1.218927503
	813e6890	  4090000	 1.218914986
	8d3e6885	  4089989	 1.218911648
	853e683c	  4089916	 1.218889952
	813e6870	  4089968	 1.218905449
	8c3e682f	  4089903	 1.218886137
	863e6855	  4089941	 1.218897343
	8d3e6876	  4089974	 1.218907237
	8c3e6880	  4089984	 1.218910217
	873e68b4	  4090036	 1.218925714
	8b3e687c	  4089980	 1.218909025
	853e6850	  4089936	 1.218895912
	8d3e6864	  4089956	 1.218901873
	8c3e6875	  4089973	 1.218906879
	8b3e6869	  4089961	 1.218903303
	863e687e	  4089982	 1.218909621
	833e688d	  4089997	 1.218914032
	853e68cf	  4090063	 1.218933821
	8b3e6886	  4089990	 1.218912005
	8b3e6875	  4089973	 1.218906879
	8d3e687e	  4089982	 1.218909621
	8c3e68aa	  4090026	 1.218922734
	883e68a1	  4090017	 1.218919992
	853e6856	  4089942	 1.218897700
	873e6862	  4089954	 1.218901277
	803e687c	  4089980	 1.218909025
	853e6872	  4089970	 1.218906045
	8a3e68d4	  4090068	 1.218935251
	883e689b	  4090011	 1.218918324
	8f3e6850	  4089936	 1.218895912
	813e68a2	  4090018	 1.218920350
	833e683b	  4089915	 1.218889713
	873e686e	  4089966	 1.218904853
	823e685e	  4089950	 1.218900084
	863e6886	  4089990	 1.218912005
	833e68ac	  4090028	 1.218923330
	8e3e68ae	  4090030	 1.218923926
	883e688e	  4089998	 1.218914390
	8d3e6859	  4089945	 1.218898535
	8b3e6890	  4090000	 1.218914986
	813e6878	  4089976	 1.218907833
	8b3e6896	  4090006	 1.218916774
	883e6851	  4089937	 1.218896151
	8e3e6871	  4089969	 1.218905687
	873e68aa	  4090026	 1.218922734
	893e6838	  4089912	 1.218888760
	813e684e	  4089934	 1.218895316
	813e68a6	  4090022	 1.218921542
	853e688c	  4089996	 1.218913794
	843e684f	  4089935	 1.218895674
	843e68ca	  4090058	 1.218932271
	8d3e6888	  4089992	 1.218912601
	813e68c0	  4090048	 1.218929291
	893e6856	  4089942	 1.218897700
	853e689e	  4090014	 1.218919158
	803e686d	  4089965	 1.218904495
	893e6894	  4090004	 1.218916178
	853e6886	  4089990	 1.218912005
	8d3e6820	  4089888	 1.218881607
	893e684b	  4089931	 1.218894482
	833e6870	  4089968	 1.218905449
	8f3e6893	  4090003	 1.218915939
	8b3e688a	  4089994	 1.218913198
	873e68ca	  4090058	 1.218932271
	8f3e689d	  4090013	 1.218918800
	863e6881	  4089985	 1.218910456
	863e685a	  4089946	 1.218898892
	813e6855	  4089941	 1.218897343
	823e6893	  4090003	 1.218915939
	803e6869	  4089961	 1.218903303
	813e6884	  4089988	 1.218911409
	833e663c	  4089404	 1.218737364
	823e607f	  4087935	 1.218299627
	883e5dd5	  4087253	 1.218096256
	863e5bd6	  4086742	 1.217944026
	843e6268	  4088424	 1.218445301
	823e66af	  4089519	 1.218771696
	843e66e3	  4089571	 1.218787193
	803e666a	  4089450	 1.218751073
	873e6750	  4089680	 1.218819618
	853e66c3	  4089539	 1.218777657
	843e658b	  4089227	 1.218684673
	8e3e6652	  4089426	 1.218743920
	813e6600	  4089344	 1.218719482
	843e662d	  4089389	 1.218732834
	8b3e65b2	  4089266	 1.218696237
	8c3e6615	  4089365	 1.218725681
	8b3e6649	  4089417	 1.218741179
	8f3e667d	  4089469	 1.218756676
	803e6655	  4089429	 1.218744755
	893e6625	  4089381	 1.218730450
	853e6615	  4089365	 1.218725681
	873e664d	  4089421	 1.218742371
	873e6640	  4089408	 1.218738556
	803e667f	  4089471	 1.218757391
	8c3e6635	  4089397	 1.218735218
	833e6625	  4089381	 1.218730450
	813e6662	  4089442	 1.218748689
	883e6622	  4089378	 1.218729615
	853e6650	  4089424	 1.218743324
	843e6697	  4089495	 1.218764544
	8c3e662e	  4089390	 1.218733191
	863e6629	  4089385	 1.218731642
	813e6684	  4089476	 1.218758821
	823e6783	  4089731	 1.218834877
	8d3e686b	  4089963	 1.218904018
	8b3e68bb	  4090043	 1.218927860
	883e6838	  4089912	 1.218888760
	893e6880	  4089984	 1.218910217
	863e6860	  4089952	 1.218900681
	8f3e68b7	  4090039	 1.218926668
	893e689b	  4090011	 1.218918324
	8e3e687b	  4089979	 1.218908787
	843e685c	  4089948	 1.218899488
	8e3e688d	  4089997	 1.218914032
	8a3e6872	  4089970	 1.218906045
	8c3e687d	  4089981	 1.218909264
	853e6876	  4089974	 1.218907237
	893e68d3	  4090067	 1.218935013
	8b3e68c8	  4090056	 1.218931675
	873e686b	  4089963	 1.218904018
	823e688f	  4089999	 1.218914747
	8e3e6850	  4089936	 1.218895912
	893e68a5	  4090021	 1.218921185
	8c3e684f	  4089935	 1.218895674
	8e3e6880	  4089984	 1.218910217
	893e687a	  4089978	 1.218908429
	8b3e687e	  4089982	 1.218909621
	893e687e	  4089982	 1.218909621
	833e6843	  4089923	 1.218892097
	813e6896	  4090006	 1.218916774
	883e68e3	  4090083	 1.218939781
	873e688a	  4089994	 1.218913198
	873e6858	  4089944	 1.218898296
	893e6858	  4089944	 1.218898296
	8b3e6866	  4089958	 1.218902469
	8b3e6892	  4090002	 1.218915582
	8f3e6864	  4089956	 1.218901873
	8c3e688d	  4089997	 1.218914032
	873e6879	  4089977	 1.218908072
	813e68b8	  4090040	 1.218926907
	863e68c9	  4090057	 1.218931913
	893e680c	  4089868	 1.218875647
	893e6872	  4089970	 1.218906045
	823e682f	  4089903	 1.218886137
	8a3e689f	  4090015	 1.218919516
	8d3e6898	  4090008	 1.218917370
	853e6873	  4089971	 1.218906403
	863e68b7	  4090039	 1.218926668
	823e6855	  4089941	 1.218897343
	8f3e6852	  4089938	 1.218896508
	823e6852	  4089938	 1.218896508
	803e687b	  4089979	 1.218908787
	803e6895	  4090005	 1.218916416
	813e687d	  4089981	 1.218909264
	8b3e6899	  4090009	 1.218917608
	813e6870	  4089968	 1.218905449
	863e6843	  4089923	 1.218892097
	8c3e6887	  4089991	 1.218912363
	813e6870	  4089968	 1.218905449
	8a3e6857	  4089943	 1.218898058
	863e6882	  4089986	 1.218910813
	8a3e683d	  4089917	 1.218890190
	873e6878	  4089976	 1.218907833
	873e6879	  4089977	 1.218908072
	8c3e68b7	  4090039	 1.218926668
	8d3e6847	  4089927	 1.218893290
	8a3e688c	  4089996	 1.218913794
	8e3e6813	  4089875	 1.218877792
	8a3e6883	  4089987	 1.218911171
	8d3e6867	  4089959	 1.218902826
	8d3e68ab	  4090027	 1.218923092
	893e688b	  4089995	 1.218913555
	833e685e	  4089950	 1.218900084
	8f3e687c	  4089980	 1.218909025
	843e68af	  4090031	 1.218924284
	8b3e68bb	  4090043	 1.218927860
	823e687e	  4089982	 1.218909621
	8a3e689a	  4090010	 1.218917966
	803e6877	  4089975	 1.218907595
	8a3e6880	  4089984	 1.218910217
	883e6888	  4089992	 1.218912601
	883e686c	  4089964	 1.218904257
	8d3e684a	  4089930	 1.218894124
	883e6883	  4089987	 1.218911171
	8d3e6810	  4089872	 1.218876839
	823e6877	  4089975	 1.218907595
	8d3e6834	  4089908	 1.218887568
	8e3e68a7	  4090023	 1.218921900
	8d3e682d	  4089901	 1.218885422
	893e68b2	  4090034	 1.218925118
	803e68bc	  4090044	 1.218928099
	8f3e6854	  4089940	 1.218897104
	8a3e6890	  4090000	 1.218914986
	863e6869	  4089961	 1.218903303
	8e3e687d	  4089981	 1.218909264
	813e6887	  4089991	 1.218912363
	813e688d	  4089997	 1.218914032
	873e6844	  4089924	 1.218892336
	8f3e66bb	  4089531	 1.218775272
	803e60c8	  4088008	 1.218321323
	8e3e5f8c	  4087692	 1.218227148
	873e5c33	  4086835	 1.217971802
	823e621c	  4088348	 1.218422651
	8c3e672c	  4089644	 1.218808889
	8c3e66c1	  4089537	 1.218776941
	8f3e6618	  4089368	 1.218726635
	823e674c	  4089676	 1.218818426
	833e668a	  4089482	 1.218760610
	8d3e65b8	  4089272	 1.218698025
	843e66e6	  4089574	 1.218788028
	8b3e662a	  4089386	 1.218731999
	873e65ba	  4089274	 1.218698621
	863e661f	  4089375	 1.218728781
	8e3e665f	  4089439	 1.218747854
	883e6661	  4089441	 1.218748331
	843e661f	  4089375	 1.218728781
	823e6684	  4089476	 1.218758821
	8b3e6638	  4089400	 1.218736172
	823e65d4	  4089300	 1.218706369
	883e65ea	  4089322	 1.218712926
	8e3e6666	  4089446	 1.218749881
	823e6615	  4089365	 1.218725681
	883e666d	  4089453	 1.218751907
	813e6644	  4089412	 1.218739748
	863e667a	  4089466	 1.218755841
	8d3e6664	  4089444	 1.218749285
	8a3e6640	  4089408	 1.218738556
	813e67e8	  4089832	 1.218864918
	833e6888	  4089992	 1.218912601
	843e688d	  4089997	 1.218914032
	853e689b	  4090011	 1.218918324
	8d3e6843	  4089923	 1.218892097
	883e68ac	  4090028	 1.218923330
	863e6889	  4089993	 1.218912840
	853e68b4	  4090036	 1.218925714
	883e68ad	  4090029	 1.218923569
	873e688d	  4089997	 1.218914032
	8c3e68b1	  4090033	 1.218924761
	873e6875	  4089973	 1.218906879
	873e6839	  4089913	 1.218888998
	8d3e686c	  4089964	 1.218904257
	813e6884	  4089988	 1.218911409
	843e6859	  4089945	 1.218898535
	823e6896	  4090006	 1.218916774
	8b3e6861	  4089953	 1.218900919
	843e6850	  4089936	 1.218895912
	8a3e6833	  4089907	 1.218887329
	8d3e6848	  4089928	 1.218893528
	8c3e684a	  4089930	 1.218894124
	823e6852	  4089938	 1.218896508
	8f3e688a	  4089994	 1.218913198
	8f3e6862	  4089954	 1.218901277
	853e68cd	  4090061	 1.218933105
	873e685e	  4089950	 1.218900084
	883e68cc	  4090060	 1.218932867
	863e6898	  4090008	 1.218917370
	863e686b	  4089963	 1.218904018
	883e6874	  4089972	 1.218906641
	823e6862	  4089954	 1.218901277
	823e6897	  4090007	 1.218917131
	823e6872	  4089970	 1.218906045
	8a3e684f	  4089935	 1.218895674
	863e689f	  4090015	 1.218919516
	8f3e6885	  4089989	 1.218911648
	8b3e68a9	  4090025	 1.218922377
	8d3e6897	  4090007	 1.218917131
	863e688a	  4089994	 1.218913198
	803e6863	  4089955	 1.218901634
	8b3e686b	  4089963	 1.218904018
	843e689f	  4090015	 1.218919516
	883e68bd	  4090045	 1.218928337
	8a3e6895	  4090005	 1.218916416
	8d3e68c4	  4090052	 1.218930483
	893e685c	  4089948	 1.218899488
	8d3e6892	  4090002	 1.218915582
	863e68a5	  4090021	 1.218921185
	8e3e687e	  4089982	 1.218909621
	8d3e6858	  4089944	 1.218898296
	863e6893	  4090003	 1.218915939
	833e6843	  4089923	 1.218892097
	863e6886	  4089990	 1.218912005
	853e6888	  4089992	 1.218912601
	863e687e	  4089982	 1.218909621
	863e6876	  4089974	 1.218907237
	863e68af	  4090031	 1.218924284
	863e68db	  4090075	 1.218937397
	8a3e687e	  4089982	 1.218909621
	813e6892	  4090002	 1.218915582
	883e6875	  4089973	 1.218906879
	8b3e68a4	  4090020	 1.218920946
	843e685f	  4089951	 1.218900442
	8f3e6894	  4090004	 1.218916178
	8b3e68b7	  4090039	 1.218926668
	8b3e6835	  4089909	 1.218887806
	8b3e6831	  4089905	 1.218886614
	863e68b6	  4090038	 1.218926311
	833e688d	  4089997	 1.218914032
	8b3e68c0	  4090048	 1.218929291
	823e686a	  4089962	 1.218903661
	8f3e684d	  4089933	 1.218894958
	8c3e68af	  4090031	 1.218924284
	833e6838	  4089912	 1.218888760
	8c3e68aa	  4090026	 1.218922734
	803e68ba	  4090042	 1.218927503
	873e6865	  4089957	 1.218902111
	813e68db	  4090075	 1.218937397
	883e6894	  4090004	 1.218916178
	863e6889	  4089993	 1.218912840
	8d3e6889	  4089993	 1.218912840
	863e6821	  4089889	 1.218881845
	8a3e684f	  4089935	 1.218895674
	8f3e6876	  4089974	 1.218907237
	853e6876	  4089974	 1.218907237
	873e6842	  4089922	 1.218891740
	803e6896	  4090006	 1.218916774
	8f3e684b	  4089931	 1.218894482
	813e687f	  4089983	 1.218909979
	8f3e6841	  4089921	 1.218891382
	803e6830	  4089904	 1.218886375
	813e68c6	  4090054	 1.218931079
	8d3e683e	  4089918	 1.218890548
	8a3e6877	  4089975	 1.218907595
	8d3e6885	  4089989	 1.218911648
	8a3e68ad	  4090029	 1.218923569
	873e686b	  4089963	 1.218904018
	8a3e6892	  4090002	 1.218915582
	8f3e6726	  4089638	 1.218807101
	843e5fb2	  4087730	 1.218238473
	8e3e619d	  4088221	 1.218384743
	863e61fd	  4088317	 1.218413353
	873e60f6	  4088054	 1.218335032
	883e6667	  4089447	 1.218750238
	813e6707	  4089607	 1.218797922
	8d3e6681	  4089473	 1.218757868
	873e674f	  4089679	 1.218819380
	823e6669	  4089449	 1.218750715
	8f3e6627	  4089383	 1.218731165
	893e6680	  4089472	 1.218757629
	8e3e65fc	  4089340	 1.218718290
	8d3e6646	  4089414	 1.218740344
	853e6638	  4089400	 1.218736172
	863e6652	  4089426	 1.218743920
	883e6642	  4089410	 1.218739152
	8b3e66bc	  4089532	 1.218775511
	893e66a4	  4089508	 1.218768358
	873e67c2	  4089794	 1.218853593
	8c3e685d	  4089949	 1.218899727
	803e6859	  4089945	 1.218898535
	8b3e6892	  4090002	 1.218915582
	853e689b	  4090011	 1.218918324
	8c3e6842	  4089922	 1.218891740
	8d3e6885	  4089989	 1.218911648
	823e6879	  4089977	 1.218908072
	883e68a9	  4090025	 1.218922377
	803e6842	  4089922	 1.218891740
	873e687f	  4089983	 1.218909979
	893e684c	  4089932	 1.218894720
	803e6895	  4090005	 1.218916416
	833e68b9	  4090041	 1.218927145
	813e687d	  4089981	 1.218909264
	803e686b	  4089963	 1.218904018
	853e68ab	  4090027	 1.218923092
	823e68b4	  4090036	 1.218925714
	8e3e6896	  4090006	 1.218916774
	8a3e687e	  4089982	 1.218909621
	843e6854	  4089940	 1.218897104
	833e68a7	  4090023	 1.218921900
	813e68b6	  4090038	 1.218926311
	8b3e684e	  4089934	 1.218895316
	8a3e6854	  4089940	 1.218897104
	833e688e	  4089998	 1.218914390
	863e68ab	  4090027	 1.218923092
	863e689c	  4090012	 1.218918562
	8b3e6884	  4089988	 1.218911409
	893e6865	  4089957	 1.218902111
	8d3e6886	  4089990	 1.218912005
	813e6865	  4089957	 1.218902111
	843e6868	  4089960	 1.218903065
	833e6877	  4089975	 1.218907595
	8a3e6834	  4089908	 1.218887568
	8e3e6894	  4090004	 1.218916178
	813e689f	  4090015	 1.218919516
	873e68c0	  4090048	 1.218929291
	8b3e6896	  4090006	 1.218916774
	8e3e68b1	  4090033	 1.218924761
	803e68a4	  4090020	 1.218920946
	8c3e685f	  4089951	 1.218900442
	8f3e6830	  4089904	 1.218886375
	853e689a	  4090010	 1.218917966
	843e686a	  4089962	 1.218903661
	8c3e6898	  4090008	 1.218917370
	8e3e687d	  4089981	 1.218909264
	843e685f	  4089951	 1.218900442
	853e688e	  4089998	 1.218914390
	813e6861	  4089953	 1.218900919
	883e687c	  4089980	 1.218909025
	8a3e6837	  4089911	 1.218888521
	8d3e6850	  4089936	 1.218895912
	863e68e3	  4090083	 1.218939781
	853e6858	  4089944	 1.218898296
	843e689c	  4090012	 1.218918562
	843e6874	  4089972	 1.218906641
	8b3e6873	  4089971	 1.218906403
	853e6854	  4089940	 1.218897104
	8b3e6885	  4089989	 1.218911648
	8e3e684c	  4089932	 1.218894720
	883e687b	  4089979	 1.218908787
	8e3e6828	  4089896	 1.218883991
	853e68c1	  4090049	 1.218929529
	8c3e6836	  4089910	 1.218888164
	8a3e6886	  4089990	 1.218912005
	8f3e6864	  4089956	 1.218901873
	803e68ae	  4090030	 1.218923926
	803e6870	  4089968	 1.218905449
	873e6871	  4089969	 1.218905687
	813e6880	  4089984	 1.218910217
	8a3e685f	  4089951	 1.218900442
	883e689a	  4090010	 1.218917966
	8d3e6874	  4089972	 1.218906641
	8f3e6853	  4089939	 1.218896866
